Letter,Thumb,Index,Middle,Ring,Pinky,IndexTouch,MiddleTouch,ThumbTouch
I,0.118,0.098,0.203,0.245,0.368,0,0,0
I,0.197,0.086,0.224,0.297,0.389,0,0,0
I,0.168,0.094,0.206,0.256,0.409,0,0,0
I,0.113,0.069,0.179,0.230,0.387,0,0,0
I,0.052,0.076,0.183,0.193,0.389,0,0,0
I,0.085,0.056,0.156,0.218,0.383,0,0,0
I,0.102,0.066,0.182,0.222,0.388,0,0,0
I,0.076,0.072,0.181,0.221,0.394,0,0,0
I,0.103,0.088,0.173,0.276,0.388,0,0,0
I,0.123,0.081,0.219,0.317,0.387,0,0,0
I,0.093,0.074,0.206,0.267,0.396,0,0,0
I,0.096,0.072,0.193,0.252,0.393,0,0,0
I,0.096,0.080,0.214,0.255,0.385,0,0,0
I,0.118,0.090,0.189,0.293,0.374,0,0,0
I,0.153,0.077,0.204,0.312,0.396,0,0,0
I,0.096,0.072,0.193,0.252,0.393,0,0,0
I,0.096,0.080,0.214,0.255,0.385,0,0,0
I,0.118,0.090,0.189,0.293,0.374,0,0,0
I,0.153,0.077,0.204,0.312,0.396,0,0,0
I,0.107,0.079,0.144,0.213,0.392,0,0,0
I,0.151,0.079,0.172,0.230,0.376,0,0,0
I,0.217,0.116,0.228,0.297,0.399,0,0,0
I,0.121,0.070,0.201,0.255,0.382,0,0,0
I,0.080,0.088,0.186,0.234,0.374,0,0,0
I,0.133,0.090,0.176,0.283,0.381,0,0,0
I,0.172,0.064,0.168,0.215,0.401,0,0,0
I,0.143,0.068,0.182,0.215,0.404,0,0,0
I,0.171,0.060,0.193,0.227,0.374,0,0,0
K,0.397,0.409,0.306,0.185,0.131,0,0,0
K,0.388,0.446,0.356,0.191,0.138,0,0,0
K,0.389,0.442,0.349,0.193,0.141,0,0,0
K,0.400,0.434,0.342,0.205,0.151,0,0,0
K,0.382,0.429,0.337,0.195,0.142,0,0,0
K,0.389,0.449,0.341,0.204,0.152,0,0,0
K,0.359,0.401,0.359,0.219,0.156,0,0,0
K,0.361,0.350,0.383,0.212,0.160,0,0,0
K,0.374,0.394,0.401,0.206,0.157,0,0,0
K,0.401,0.386,0.168,0.211,0.156,0,0,0
K,0.396,0.376,0.360,0.194,0.168,0,0,0
K,0.409,0.310,0.383,0.202,0.177,0,0,0
K,0.405,0.407,0.381,0.214,0.173,0,0,0
K,0.411,0.356,0.400,0.204,0.168,0,0,0
K,0.403,0.388,0.396,0.211,0.181,0,0,0
K,0.400,0.405,0.393,0.206,0.168,0,0,0
K,0.400,0.400,0.402,0.214,0.168,0,0,0
K,0.421,0.401,0.392,0.201,0.163,0,0,0
K,0.412,0.359,0.395,0.221,0.171,0,0,0
K,0.395,0.378,0.396,0.205,0.175,0,0,0
K,0.401,0.370,0.393,0.215,0.168,0,0,0
K,0.337,0.409,0.271,0.230,0.207,0,0,0
K,0.335,0.404,0.324,0.237,0.211,0,0,0
K,0.344,0.454,0.330,0.238,0.205,0,0,0
K,0.325,0.395,0.334,0.222,0.217,0,0,0
K,0.333,0.405,0.364,0.235,0.201,0,0,0
K,0.330,0.374,0.374,0.242,0.214,0,0,0
K,0.345,0.375,0.400,0.238,0.202,0,0,0
K,0.328,0.430,0.412,0.246,0.214,0,0,0
K,0.337,0.428,0.421,0.235,0.206,0,0,0
K,0.334,0.397,0.412,0.245,0.210,0,0,0
K,0.335,0.397,0.425,0.247,0.205,0,0,0
K,0.343,0.455,0.425,0.248,0.209,0,0,0
K,0.342,0.431,0.425,0.247,0.213,0,0,0
K,0.326,0.403,0.409,0.251,0.202,0,0,0
K,0.330,0.425,0.322,0.251,0.193,0,0,0
K,0.330,0.425,0.352,0.258,0.181,0,0,0
K,0.324,0.412,0.349,0.256,0.196,0,0,0
K,0.311,0.402,0.362,0.259,0.188,0,0,0
K,0.345,0.410,0.348,0.266,0.206,0,0,0
K,0.341,0.395,0.380,0.258,0.206,0,0,0
K,0.342,0.388,0.374,0.262,0.212,0,0,0
K,0.347,0.324,0.372,0.258,0.206,0,0,0
K,0.342,0.459,0.387,0.259,0.225,0,0,0
K,0.352,0.407,0.401,0.265,0.218,0,0,0
K,0.337,0.464,0.407,0.260,0.210,0,0,0
K,0.346,0.451,0.400,0.245,0.217,0,0,0
K,0.347,0.453,0.422,0.244,0.219,0,0,0
K,0.257,0.391,0.224,0.258,0.220,0,0,0
K,0.247,0.381,0.291,0.243,0.221,0,0,0
K,0.251,0.412,0.291,0.251,0.215,0,0,0
K,0.259,0.405,0.284,0.255,0.215,0,0,0
K,0.264,0.439,0.281,0.258,0.220,0,0,0
K,0.262,0.392,0.304,0.265,0.232,0,0,0
K,0.262,0.409,0.311,0.259,0.218,0,0,0
K,0.253,0.446,0.342,0.253,0.214,0,0,0
K,0.268,0.442,0.354,0.268,0.220,0,0,0
K,0.261,0.434,0.376,0.261,0.215,0,0,0
K,0.280,0.429,0.376,0.261,0.219,0,0,0
K,0.289,0.449,0.379,0.256,0.214,0,0,0
K,0.340,0.401,0.407,0.289,0.179,0,0,0
K,0.348,0.350,0.436,0.284,0.169,0,0,0
K,0.334,0.394,0.426,0.284,0.167,0,0,0
K,0.339,0.386,0.408,0.274,0.172,0,0,0
K,0.352,0.376,0.425,0.284,0.168,0,0,0
K,0.334,0.310,0.412,0.280,0.168,0,0,0
K,0.338,0.407,0.412,0.284,0.184,0,0,0
L,0.501,0.387,0.093,0.202,0.172,0,0,0
L,0.501,0.359,0.114,0.222,0.123,0,0,0
L,0.492,0.352,0.121,0.219,0.155,0,0,0
L,0.500,0.359,0.116,0.214,0.156,0,0,0
L,0.501,0.367,0.111,0.207,0.143,0,0,0
L,0.512,0.352,0.115,0.221,0.155,0,0,0
L,0.516,0.365,0.107,0.201,0.178,0,0,0
L,0.489,0.352,0.095,0.207,0.151,0,0,0
L,0.514,0.337,0.098,0.219,0.151,0,0,0
L,0.478,0.343,0.122,0.246,0.181,0,0,0
L,0.490,0.360,0.108,0.245,0.163,0,0,0
L,0.490,0.366,0.117,0.241,0.189,0,0,0
L,0.497,0.363,0.108,0.236,0.199,0,0,0
L,0.488,0.362,0.117,0.267,0.189,0,0,0
L,0.488,0.365,0.135,0.245,0.197,0,0,0
L,0.479,0.360,0.139,0.266,0.177,0,0,0
L,0.477,0.344,0.143,0.245,0.176,0,0,0
L,0.495,0.334,0.127,0.271,0.183,0,0,0
L,0.477,0.361,0.132,0.251,0.185,0,0,0
L,0.472,0.330,0.136,0.258,0.170,0,0,0
L,0.486,0.247,0.106,0.247,0.180,0,0,0
L,0.470,0.363,0.138,0.260,0.185,0,0,0
L,0.492,0.378,0.140,0.240,0.170,0,0,0
L,0.477,0.403,0.133,0.255,0.181,0,0,0
L,0.464,0.388,0.135,0.247,0.181,0,0,0
L,0.487,0.401,0.128,0.245,0.180,0,0,0
L,0.477,0.405,0.126,0.246,0.194,0,0,0
L,0.479,0.394,0.142,0.254,0.191,0,0,0
L,0.488,0.396,0.117,0.242,0.183,0,0,0
L,0.504,0.384,0.131,0.246,0.182,0,0,0
L,0.490,0.384,0.127,0.255,0.197,0,0,0
L,0.490,0.359,0.131,0.251,0.183,0,0,0
L,0.477,0.370,0.135,0.247,0.176,0,0,0
L,0.477,0.376,0.133,0.247,0.193,0,0,0
L,0.492,0.378,0.127,0.247,0.189,0,0,0
L,0.442,0.376,0.112,0.245,0.206,0,0,0
L,0.425,0.370,0.135,0.276,0.189,0,0,0
L,0.434,0.348,0.131,0.249,0.193,0,0,0
L,0.447,0.334,0.142,0.282,0.191,0,0,0
L,0.460,0.275,0.127,0.256,0.211,0,0,0
L,0.451,0.350,0.126,0.277,0.206,0,0,0
L,0.427,0.335,0.117,0.245,0.172,0,0,0
L,0.450,0.376,0.118,0.258,0.176,0,0,0
L,0.456,0.373,0.122,0.265,0.192,0,0,0
L,0.442,0.374,0.131,0.252,0.204,0,0,0
L,0.436,0.346,0.112,0.271,0.186,0,0,0
L,0.450,0.345,0.111,0.262,0.193,0,0,0
L,0.452,0.374,0.121,0.264,0.185,0,0,0
L,0.442,0.364,0.142,0.263,0.193,0,0,0
L,0.451,0.343,0.113,0.245,0.193,0,0,0
L,0.434,0.355,0.136,0.276,0.207,0,0,0
L,0.450,0.301,0.131,0.258,0.203,0,0,0
O,0.284,0.199,0.305,0.340,0.328,0,1,1
O,0.270,0.219,0.296,0.353,0.342,1,1,1
O,0.256,0.168,0.230,0.222,0.235,0,0,0
O,0.388,0.168,0.243,0.242,0.229,1,1,1
O,0.367,0.182,0.231,0.230,0.181,0,0,0
O,0.400,0.194,0.204,0.219,0.185,0,1,0
O,0.442,0.218,0.219,0.244,0.182,0,0,1
O,0.450,0.206,0.234,0.230,0.176,0,0,1
O,0.401,0.231,0.325,0.322,0.284,1,1,1
O,0.202,0.254,0.280,0.320,0.268,0,0,0
O,0.466,0.180,0.309,0.323,0.279,0,1,1
O,0.446,0.181,0.306,0.327,0.301,0,1,1
O,0.463,0.219,0.314,0.314,0.291,0,1,1
O,0.460,0.193,0.339,0.309,0.303,0,1,1
O,0.470,0.233,0.323,0.297,0.309,0,1,1
O,0.470,0.214,0.347,0.317,0.288,0,1,1
O,0.461,0.236,0.323,0.314,0.322,0,1,1
O,0.460,0.243,0.302,0.333,0.291,0,1,1
O,0.455,0.206,0.327,0.318,0.292,0,1,1
O,0.426,0.218,0.334,0.330,0.292,0,1,1
O,0.459,0.295,0.313,0.334,0.304,0,1,1
O,0.428,0.260,0.334,0.300,0.288,0,1,1
O,0.438,0.239,0.327,0.322,0.309,0,1,1
O,0.451,0.259,0.337,0.320,0.309,0,1,1
O,0.452,0.249,0.322,0.309,0.295,0,1,1
O,0.434,0.253,0.322,0.337,0.297,0,1,1
O,0.447,0.241,0.317,0.324,0.305,0,1,1
O,0.466,0.259,0.336,0.327,0.293,0,0,1
O,0.443,0.334,0.326,0.334,0.312,0,1,1
O,0.429,0.226,0.309,0.305,0.296,0,1,1
O,0.447,0.310,0.322,0.347,0.297,0,1,1
O,0.443,0.258,0.334,0.326,0.288,0,1,1
O,0.450,0.256,0.321,0.317,0.297,0,1,1
O,0.289,0.191,0.248,0.317,0.271,0,1,1
O,0.285,0.226,0.240,0.293,0.265,0,1,1
O,0.276,0.255,0.262,0.311,0.251,0,1,1
O,0.273,0.200,0.275,0.304,0.262,0,1,1
O,0.291,0.225,0.253,0.276,0.271,0,1,1
O,0.293,0.245,0.253,0.283,0.259,0,1,1
O,0.266,0.229,0.255,0.267,0.251,0,1,1
O,0.284,0.232,0.260,0.302,0.254,0,1,1
O,0.272,0.227,0.255,0.286,0.265,0,1,1
O,0.267,0.170,0.252,0.273,0.266,0,1,1
O,0.269,0.219,0.268,0.280,0.271,0,1,1
O,0.270,0.197,0.260,0.297,0.256,0,1,1
O,0.273,0.228,0.253,0.295,0.249,0,1,1
O,0.274,0.198,0.243,0.295,0.269,0,1,1
O,0.293,0.219,0.258,0.279,0.280,0,1,1
O,0.276,0.216,0.256,0.300,0.265,0,1,1
O,0.271,0.252,0.259,0.268,0.265,0,1,1
O,0.264,0.268,0.257,0.271,0.274,0,1,1
O,0.272,0.259,0.251,0.271,0.262,0,1,1
O,0.289,0.245,0.252,0.296,0.258,0,1,1
O,0.268,0.233,0.250,0.277,0.250,0,1,1
O,0.259,0.245,0.262,0.276,0.256,0,1,1
O,0.272,0.201,0.259,0.292,0.262,0,1,1
O,0.279,0.219,0.259,0.280,0.265,0,1,1
O,0.266,0.185,0.267,0.282,0.258,0,1,1
O,0.288,0.219,0.257,0.271,0.271,0,1,1
O,0.286,0.169,0.271,0.276,0.271,0,1,1
O,0.272,0.185,0.266,0.288,0.278,0,1,1
O,0.293,0.193,0.269,0.272,0.247,0,1,1
O,0.260,0.197,0.258,0.300,0.272,0,1,1
O,0.288,0.197,0.258,0.273,0.258,0,1,1
O,0.272,0.199,0.260,0.286,0.280,0,1,1
O,0.280,0.219,0.258,0.280,0.271,0,1,1
P,0.295,0.387,0.157,0.207,0.142,0,1,1
P,0.293,0.359,0.161,0.214,0.135,0,1,1
P,0.297,0.352,0.140,0.193,0.125,0,1,1
P,0.305,0.359,0.144,0.195,0.131,0,1,1
P,0.313,0.367,0.168,0.193,0.139,0,1,1
P,0.309,0.352,0.167,0.189,0.146,0,1,1
P,0.343,0.365,0.152,0.205,0.126,0,1,1
P,0.343,0.352,0.157,0.193,0.121,0,1,1
P,0.343,0.337,0.152,0.195,0.127,0,1,1
P,0.324,0.343,0.159,0.208,0.124,0,1,1
P,0.341,0.360,0.170,0.193,0.143,0,1,1
P,0.347,0.366,0.164,0.210,0.116,0,1,1
P,0.336,0.363,0.155,0.211,0.139,0,1,1
P,0.348,0.362,0.150,0.206,0.142,0,1,1
P,0.314,0.365,0.156,0.210,0.151,0,1,1
P,0.341,0.360,0.160,0.221,0.149,0,1,1
P,0.348,0.344,0.155,0.218,0.130,0,1,1
P,0.334,0.334,0.172,0.206,0.145,0,1,1
P,0.336,0.361,0.161,0.211,0.139,0,1,1
P,0.326,0.330,0.168,0.193,0.153,0,1,1
P,0.347,0.247,0.152,0.206,0.141,0,1,1
P,0.333,0.363,0.163,0.203,0.146,0,1,1
P,0.343,0.378,0.163,0.222,0.139,0,1,1
P,0.344,0.403,0.164,0.212,0.144,0,1,1
P,0.348,0.388,0.168,0.205,0.146,0,1,1
P,0.343,0.401,0.162,0.212,0.138,0,1,1
P,0.343,0.405,0.170,0.194,0.133,0,1,1
P,0.324,0.394,0.165,0.206,0.136,0,1,1
P,0.327,0.396,0.157,0.212,0.151,0,1,1
P,0.346,0.384,0.164,0.206,0.141,0,1,1
P,0.337,0.384,0.160,0.189,0.146,0,1,1
P,0.330,0.359,0.164,0.209,0.136,0,1,1
P,0.337,0.370,0.165,0.201,0.141,0,1,1
P,0.336,0.376,0.156,0.210,0.147,0,1,1
P,0.332,0.378,0.166,0.211,0.147,0,1,1
P,0.351,0.376,0.154,0.197,0.142,0,1,1
P,0.339,0.370,0.168,0.211,0.144,0,1,1
P,0.337,0.348,0.164,0.218,0.131,0,1,1
P,0.341,0.334,0.181,0.204,0.142,0,1,1
P,0.332,0.275,0.168,0.214,0.137,0,1,1
P,0.327,0.350,0.165,0.193,0.136,0,1,1
P,0.330,0.335,0.172,0.208,0.121,0,1,1
P,0.343,0.376,0.171,0.210,0.152,0,1,1
P,0.339,0.373,0.157,0.208,0.135,0,1,1
P,0.345,0.374,0.168,0.214,0.133,0,1,1
P,0.347,0.346,0.172,0.219,0.132,0,1,1
P,0.344,0.345,0.165,0.210,0.149,0,1,1
P,0.345,0.374,0.168,0.206,0.150,0,1,1
P,0.326,0.364,0.164,0.207,0.146,0,1,1
P,0.338,0.343,0.159,0.210,0.147,0,1,1
P,0.323,0.355,0.165,0.214,0.147,0,1,1
P,0.347,0.301,0.171,0.214,0.146,0,1,1
P,0.327,0.372,0.159,0.229,0.142,0,1,1
P,0.335,0.372,0.173,0.194,0.153,0,1,1
P,0.340,0.387,0.160,0.199,0.138,0,1,1
P,0.351,0.359,0.154,0.208,0.143,0,1,1
P,0.338,0.352,0.175,0.219,0.150,0,1,1
P,0.334,0.359,0.168,0.217,0.137,0,1,1
P,0.341,0.367,0.168,0.218,0.156,0,1,1
P,0.323,0.352,0.181,0.199,0.141,0,1,1
P,0.344,0.365,0.163,0.209,0.147,0,1,1
P,0.337,0.352,0.168,0.200,0.147,0,1,1
P,0.337,0.337,0.164,0.195,0.142,0,1,1
P,0.340,0.343,0.164,0.217,0.142,0,1,1
P,0.344,0.360,0.168,0.204,0.141,0,1,1
P,0.334,0.366,0.170,0.208,0.147,0,1,1
P,0.340,0.363,0.163,0.208,0.147,0,1,1
P,0.333,0.362,0.164,0.197,0.139,0,1,1
P,0.349,0.365,0.165,0.201,0.149,0,1,1
P,0.331,0.360,0.168,0.210,0.135,0,1,1
P,0.337,0.344,0.176,0.199,0.142,0,1,1
P,0.331,0.334,0.168,0.206,0.144,0,1,1
Q,0.520,0.387,0.309,0.356,0.255,0,1,1
Q,0.492,0.359,0.309,0.363,0.269,0,1,1
Q,0.490,0.352,0.305,0.348,0.255,0,1,1
Q,0.497,0.359,0.322,0.358,0.261,0,1,0
Q,0.496,0.367,0.305,0.342,0.256,0,1,1
Q,0.494,0.352,0.297,0.353,0.272,0,1,1
Q,0.504,0.365,0.300,0.363,0.250,0,1,1
Q,0.475,0.352,0.297,0.356,0.265,0,1,1
Q,0.492,0.337,0.309,0.341,0.265,0,1,1
Q,0.491,0.343,0.318,0.361,0.263,0,1,1
Q,0.494,0.360,0.320,0.346,0.276,0,1,1
Q,0.479,0.366,0.321,0.348,0.271,0,1,1
Q,0.501,0.363,0.304,0.348,0.268,0,1,1
Q,0.477,0.362,0.322,0.348,0.262,0,1,1
Q,0.490,0.365,0.304,0.341,0.258,0,1,1
Q,0.508,0.360,0.324,0.331,0.267,0,1,1
Q,0.488,0.344,0.308,0.352,0.271,0,1,1
Q,0.491,0.334,0.309,0.353,0.260,0,1,1
Q,0.504,0.361,0.326,0.366,0.265,0,1,1
Q,0.499,0.330,0.322,0.369,0.281,0,1,1
Q,0.501,0.247,0.319,0.351,0.258,0,1,1
Q,0.524,0.363,0.322,0.338,0.270,0,1,1
Q,0.517,0.378,0.313,0.367,0.271,0,1,1
Q,0.512,0.403,0.322,0.345,0.258,0,1,1
Q,0.477,0.388,0.305,0.347,0.245,0,1,1
Q,0.496,0.401,0.300,0.359,0.271,0,1,1
Q,0.485,0.405,0.296,0.348,0.264,0,1,1
Q,0.500,0.394,0.301,0.338,0.270,0,1,1
Q,0.490,0.396,0.305,0.351,0.266,0,1,1
Q,0.486,0.384,0.288,0.322,0.259,0,1,1
Q,0.483,0.384,0.315,0.372,0.263,0,1,1
Q,0.504,0.359,0.289,0.338,0.266,0,1,1
Q,0.482,0.370,0.305,0.351,0.272,0,1,1
Q,0.476,0.376,0.301,0.357,0.269,0,1,1
Q,0.504,0.378,0.313,0.347,0.267,0,1,1
Q,0.490,0.376,0.297,0.348,0.270,0,1,1
Q,0.482,0.370,0.289,0.349,0.276,0,1,1
Q,0.489,0.348,0.312,0.347,0.267,0,1,1
Q,0.484,0.334,0.293,0.363,0.271,0,1,1
Q,0.484,0.275,0.321,0.359,0.267,0,1,1
Q,0.482,0.350,0.326,0.366,0.292,0,1,1
Q,0.503,0.335,0.309,0.348,0.275,0,1,1
Q,0.486,0.376,0.322,0.374,0.254,0,1,1
Q,0.500,0.373,0.301,0.372,0.278,0,1,1
Q,0.497,0.374,0.298,0.351,0.258,0,1,1
Q,0.490,0.346,0.297,0.363,0.266,0,1,1
Q,0.492,0.345,0.309,0.352,0.273,0,1,1
Q,0.479,0.374,0.317,0.348,0.267,0,1,1
Q,0.492,0.364,0.315,0.361,0.286,0,1,1
Q,0.505,0.343,0.297,0.340,0.273,0,1,1
Q,0.510,0.355,0.324,0.348,0.254,0,1,1
Q,0.493,0.301,0.312,0.376,0.280,0,1,1
Q,0.498,0.372,0.291,0.361,0.268,0,1,1
Q,0.475,0.372,0.331,0.347,0.271,0,1,1
Q,0.503,0.387,0.317,0.357,0.274,0,1,1
R,0.103,0.387,0.460,0.266,0.098,0,0,1
R,0.118,0.359,0.477,0.271,0.095,0,0,1
R,0.109,0.352,0.470,0.258,0.101,0,0,1
R,0.107,0.359,0.467,0.279,0.114,0,0,1
R,0.113,0.367,0.459,0.271,0.110,0,0,1
R,0.108,0.352,0.470,0.281,0.107,0,0,1
R,0.116,0.365,0.485,0.235,0.106,0,0,1
R,0.118,0.352,0.484,0.264,0.110,0,0,1
R,0.141,0.337,0.454,0.223,0.108,0,0,1
R,0.121,0.343,0.464,0.265,0.105,0,0,1
R,0.118,0.360,0.484,0.276,0.116,0,0,1
R,0.129,0.366,0.470,0.265,0.122,0,0,1
R,0.129,0.363,0.492,0.258,0.115,0,0,1
R,0.120,0.362,0.476,0.284,0.089,0,0,1
R,0.137,0.365,0.464,0.267,0.103,0,0,1
R,0.129,0.360,0.468,0.259,0.102,0,0,1
R,0.121,0.344,0.475,0.250,0.108,0,0,1
R,0.142,0.334,0.464,0.269,0.119,0,0,1
R,0.131,0.361,0.468,0.266,0.116,0,0,1
R,0.124,0.330,0.467,0.259,0.108,0,0,1
R,0.114,0.247,0.483,0.275,0.125,0,0,1
R,0.127,0.363,0.477,0.273,0.106,0,0,1
R,0.110,0.378,0.492,0.272,0.109,0,0,1
R,0.128,0.403,0.450,0.282,0.103,0,0,1
R,0.114,0.388,0.464,0.259,0.107,0,0,1
R,0.142,0.401,0.459,0.258,0.103,0,0,1
R,0.142,0.405,0.483,0.281,0.095,0,0,1
R,0.142,0.394,0.484,0.269,0.114,0,0,1
R,0.155,0.396,0.480,0.280,0.116,0,0,1
R,0.138,0.384,0.477,0.263,0.111,0,0,1
R,0.148,0.384,0.467,0.267,0.110,0,0,1
R,0.134,0.359,0.467,0.293,0.098,0,0,1
R,0.142,0.370,0.458,0.251,0.106,0,0,1
R,0.142,0.376,0.464,0.268,0.122,0,0,1
R,0.118,0.378,0.479,0.258,0.124,0,0,1
R,0.140,0.376,0.477,0.286,0.106,0,0,1
R,0.150,0.370,0.455,0.271,0.120,0,0,1
R,0.147,0.348,0.466,0.258,0.101,0,0,1
R,0.142,0.334,0.472,0.251,0.127,0,0,1
R,0.131,0.275,0.479,0.283,0.103,0,0,1
R,0.159,0.350,0.464,0.271,0.116,0,0,1
R,0.155,0.335,0.481,0.255,0.110,0,0,1
R,0.134,0.376,0.479,0.272,0.116,0,0,1
R,0.158,0.373,0.471,0.258,0.108,0,0,1
R,0.152,0.374,0.473,0.245,0.129,0,0,1
R,0.130,0.346,0.460,0.246,0.106,0,0,1
R,0.120,0.345,0.453,0.237,0.136,0,0,1
R,0.145,0.374,0.477,0.260,0.114,0,0,1
R,0.157,0.364,0.457,0.267,0.120,0,0,1
R,0.138,0.343,0.477,0.253,0.116,0,0,1
R,0.145,0.355,0.472,0.245,0.102,0,0,1
R,0.150,0.301,0.477,0.241,0.114,0,0,1
R,0.145,0.372,0.477,0.273,0.107,0,0,1
R,0.144,0.372,0.479,0.276,0.109,0,0,1
R,0.156,0.387,0.492,0.258,0.129,0,0,1
R,0.128,0.359,0.459,0.271,0.138,0,0,1
R,0.145,0.352,0.469,0.271,0.131,0,0,1
R,0.159,0.359,0.481,0.272,0.102,0,0,1
R,0.155,0.367,0.478,0.271,0.127,0,0,1
R,0.149,0.352,0.455,0.242,0.128,0,0,1
R,0.139,0.365,0.461,0.247,0.120,0,0,1
R,0.158,0.352,0.482,0.259,0.131,0,0,1
R,0.150,0.337,0.475,0.263,0.125,0,0,1
R,0.140,0.343,0.475,0.235,0.128,0,0,1
S,0.144,0.121,0.163,0.238,0.142,0,1,1
S,0.164,0.135,0.149,0.258,0.146,0,1,1
S,0.142,0.127,0.125,0.257,0.159,0,1,1
S,0.165,0.138,0.143,0.259,0.142,0,1,1
S,0.168,0.127,0.133,0.258,0.142,0,1,1
S,0.172,0.131,0.167,0.279,0.156,0,1,1
S,0.169,0.146,0.155,0.262,0.149,0,1,1
S,0.168,0.129,0.150,0.253,0.153,0,1,1
S,0.163,0.136,0.176,0.262,0.153,0,1,1
S,0.168,0.133,0.136,0.267,0.166,0,1,1
S,0.164,0.142,0.166,0.283,0.164,0,1,1
S,0.172,0.142,0.155,0.263,0.143,0,1,1
S,0.168,0.133,0.172,0.273,0.169,0,1,1
S,0.171,0.131,0.150,0.251,0.152,0,1,1
S,0.160,0.123,0.166,0.258,0.147,0,1,1
S,0.147,0.136,0.154,0.268,0.147,0,1,1
S,0.147,0.139,0.127,0.273,0.149,0,1,1
S,0.152,0.120,0.122,0.250,0.160,0,1,1
S,0.177,0.142,0.131,0.273,0.147,0,1,1
S,0.155,0.140,0.109,0.272,0.143,0,1,1
S,0.167,0.139,0.131,0.268,0.165,0,1,1
S,0.172,0.141,0.155,0.259,0.147,0,1,1
S,0.160,0.122,0.159,0.267,0.162,0,1,1
S,0.168,0.130,0.142,0.282,0.155,0,1,1
S,0.175,0.123,0.144,0.258,0.142,0,1,1
S,0.170,0.125,0.141,0.271,0.152,0,1,1
S,0.150,0.127,0.143,0.266,0.164,0,1,1
S,0.143,0.112,0.114,0.279,0.147,0,1,1
S,0.159,0.103,0.129,0.258,0.164,0,1,1
S,0.165,0.107,0.156,0.252,0.144,0,1,1
S,0.160,0.114,0.135,0.273,0.141,0,1,1
S,0.175,0.123,0.147,0.265,0.159,0,1,1
S,0.155,0.068,0.111,0.271,0.156,0,1,1
S,0.168,0.110,0.144,0.269,0.143,0,1,1
S,0.162,0.114,0.168,0.272,0.147,0,1,1
S,0.181,0.116,0.139,0.275,0.155,0,1,1
S,0.164,0.098,0.126,0.278,0.145,0,1,1
S,0.177,0.103,0.140,0.263,0.166,0,1,1
S,0.155,0.134,0.147,0.264,0.152,0,1,1
S,0.147,0.116,0.145,0.270,0.169,0,1,1
S,0.171,0.096,0.138,0.263,0.147,0,1,1
S,0.156,0.090,0.156,0.258,0.158,0,1,1
S,0.172,0.093,0.136,0.280,0.156,0,1,1
S,0.152,0.123,0.142,0.284,0.168,0,1,1
S,0.155,0.124,0.137,0.288,0.157,0,1,1
S,0.157,0.116,0.143,0.273,0.142,0,1,1
S,0.155,0.119,0.141,0.284,0.151,0,1,1
S,0.153,0.112,0.147,0.272,0.163,0,1,1
S,0.167,0.102,0.141,0.271,0.151,0,1,1
S,0.161,0.105,0.133,0.289,0.152,0,1,1
S,0.182,0.098,0.142,0.263,0.147,0,1,1
S,0.156,0.117,0.155,0.255,0.156,0,1,1
S,0.168,0.093,0.150,0.283,0.177,0,1,1
S,0.164,0.118,0.116,0.284,0.157,0,1,1
S,0.155,0.114,0.140,0.271,0.152,0,1,1
S,0.159,0.128,0.141,0.282,0.141,0,1,1
S,0.154,0.131,0.142,0.271,0.157,0,1,1
S,0.180,0.121,0.135,0.283,0.168,0,1,1
S,0.155,0.135,0.130,0.270,0.155,0,1,1
S,0.161,0.127,0.133,0.276,0.144,0,1,1
S,0.158,0.138,0.154,0.279,0.143,0,1,1
S,0.160,0.127,0.161,0.264,0.168,0,1,1
S,0.170,0.131,0.143,0.253,0.147,0,1,1
S,0.176,0.146,0.132,0.287,0.145,0,1,1
S,0.172,0.129,0.127,0.278,0.142,0,1,1
S,0.182,0.136,0.146,0.270,0.164,0,1,1
S,0.171,0.133,0.141,0.269,0.145,0,1,1
S,0.170,0.142,0.137,0.269,0.154,0,1,1
S,0.163,0.142,0.134,0.279,0.152,0,1,1
S,0.166,0.133,0.120,0.268,0.170,0,1,1
U,0.106,0.387,0.551,0.309,0.09,1,1,1
U,0.120,0.359,0.558,0.314,0.108,1,1,1
U,0.119,0.352,0.542,0.402,0.103,1,1,1
U,0.118,0.359,0.564,0.421,0.099,1,1,1
U,0.115,0.367,0.567,0.432,0.112,1,1,1
U,0.116,0.352,0.567,0.313,0.103,1,1,1
U,0.124,0.365,0.565,0.318,0.109,1,1,1
U,0.117,0.352,0.562,0.310,0.103,1,1,1
U,0.125,0.337,0.563,0.318,0.106,1,1,0
U,0.116,0.343,0.575,0.323,0.105,1,1,0
U,0.126,0.360,0.553,0.312,0.106,1,1,0
U,0.134,0.366,0.573,0.322,0.120,1,1,0
U,0.138,0.363,0.572,0.320,0.118,1,1,0
U,0.142,0.362,0.589,0.320,0.121,1,1,0
U,0.140,0.365,0.583,0.328,0.121,1,1,0
U,0.137,0.360,0.586,0.321,0.127,1,1,0
U,0.126,0.344,0.595,0.313,0.116,1,1,0
U,0.140,0.334,0.589,0.321,0.126,1,1,0
U,0.132,0.361,0.587,0.322,0.135,1,1,0
U,0.151,0.330,0.588,0.331,0.118,1,1,0
U,0.129,0.247,0.580,0.324,0.111,1,1,0
U,0.145,0.363,0.604,0.338,0.115,1,1,0
