Letter,Thumb,Index,Middle,Ring,Pinky,IndexTouch,MiddleTouch,ThumbTouch
L,0.479,0.000,0.139,0.266,0.177,0,0,0,
L,0.477,0.000,0.143,0.245,0.176,0,0,0,
L,0.495,0.000,0.127,0.271,0.183,0,0,0,
L,0.477,0.000,0.132,0.251,0.185,0,0,0,
L,0.472,0.000,0.136,0.258,0.170,0,0,0,
L,0.486,0.000,0.106,0.247,0.180,0,0,0,
L,0.470,0.000,0.138,0.260,0.185,0,0,0,
L,0.492,0.000,0.140,0.240,0.170,0,0,0,
L,0.477,0.000,0.133,0.255,0.181,0,0,0,
L,0.464,0.000,0.135,0.247,0.181,0,0,0,
L,0.487,0.000,0.128,0.245,0.180,0,0,0,
L,0.477,0.000,0.126,0.246,0.194,0,0,0,
L,0.479,0.000,0.142,0.254,0.191,0,0,0,
L,0.488,0.000,0.117,0.242,0.183,0,0,0,
L,0.504,0.000,0.131,0.246,0.182,0,0,0,
L,0.490,0.000,0.127,0.255,0.197,0,0,0,
L,0.490,0.000,0.131,0.251,0.183,0,0,0,
L,0.477,0.000,0.135,0.247,0.176,0,0,0,
L,0.477,0.000,0.133,0.247,0.193,0,0,0,
L,0.492,0.000,0.127,0.247,0.189,0,0,0,
L,0.442,0.000,0.112,0.245,0.206,0,0,0,
L,0.425,0.000,0.135,0.276,0.189,0,0,0,
L,0.434,0.000,0.131,0.249,0.193,0,0,0,
L,0.447,0.000,0.142,0.282,0.191,0,0,0,
L,0.460,0.000,0.127,0.256,0.211,0,0,0,
L,0.451,0.000,0.126,0.277,0.206,0,0,0,
L,0.427,0.000,0.117,0.245,0.172,0,0,0,
L,0.450,0.000,0.118,0.258,0.176,0,0,0,
L,0.456,0.000,0.122,0.265,0.192,0,0,0,
L,0.442,0.000,0.131,0.252,0.204,0,0,0,
L,0.436,0.000,0.112,0.271,0.186,0,0,0,
L,0.450,0.000,0.111,0.262,0.193,0,0,0,
L,0.452,0.000,0.121,0.264,0.185,0,0,0,
L,0.442,0.000,0.142,0.263,0.193,0,0,0,
L,0.451,0.000,0.113,0.245,0.193,0,0,0,
L,0.434,0.000,0.136,0.276,0.207,0,0,0,
L,0.450,0.000,0.131,0.258,0.203,0,0,0,
 O,0.284,0.000,0.305,0.340,0.328,0,1,1,
O,0.270,0.000,0.296,0.353,0.342,1,1,1,
O,0.256,0.000,0.230,0.222,0.235,0,0,0,
O,0.388,0.000,0.243,0.242,0.229,1,1,1,
O,0.367,0.000,0.231,0.230,0.181,0,0,0,
O,0.400,0.000,0.204,0.219,0.185,0,1,0,
O,0.442,0.000,0.219,0.244,0.182,0,0,1,
O,0.450,0.000,0.234,0.230,0.176,0,0,1,
O,0.401,0.000,0.325,0.322,0.284,1,1,1,
O,0.202,0.000,0.280,0.320,0.268,0,0,0,
O,0.466,0.000,0.309,0.323,0.279,0,1,1,
O,0.446,0.000,0.306,0.327,0.301,0,1,1,
O,0.463,0.000,0.314,0.314,0.291,0,1,1,
O,0.460,0.000,0.339,0.309,0.303,0,1,1,
O,0.470,0.000,0.323,0.297,0.309,0,1,1,
O,0.470,0.000,0.347,0.317,0.288,0,1,1,
O,0.461,0.000,0.323,0.314,0.322,0,1,1,
O,0.460,0.000,0.302,0.333,0.291,0,1,1,
O,0.455,0.000,0.327,0.318,0.292,0,1,1,
O,0.426,0.000,0.334,0.330,0.292,0,1,1,
O,0.459,0.000,0.313,0.334,0.304,0,1,1,
O,0.428,0.000,0.334,0.300,0.288,0,1,1,
O,0.438,0.000,0.327,0.322,0.309,0,1,1,
O,0.451,0.000,0.337,0.320,0.309,0,1,1,
O,0.452,0.000,0.322,0.309,0.295,0,1,1,
O,0.434,0.000,0.322,0.337,0.297,0,1,1,
O,0.447,0.000,0.317,0.324,0.305,0,1,1,
O,0.466,0.000,0.336,0.327,0.293,0,0,1,
O,0.443,0.000,0.326,0.334,0.312,0,1,1,
O,0.429,0.000,0.309,0.305,0.296,0,1,1,
O,0.447,0.000,0.322,0.347,0.297,0,1,1,
O,0.443,0.000,0.334,0.326,0.288,0,1,1,
O,0.450,0.000,0.321,0.317,0.297,0,1,1,
O,0.289,0.000,0.248,0.317,0.271,0,1,1,
O,0.285,0.000,0.240,0.293,0.265,0,1,1,
O,0.276,0.000,0.262,0.311,0.251,0,1,1,
O,0.273,0.000,0.275,0.304,0.262,0,1,1,
O,0.291,0.000,0.253,0.276,0.271,0,1,1,
O,0.293,0.000,0.253,0.283,0.259,0,1,1,
O,0.266,0.000,0.255,0.267,0.251,0,1,1,
O,0.284,0.000,0.260,0.302,0.254,0,1,1,
O,0.272,0.000,0.255,0.286,0.265,0,1,1,
O,0.267,0.000,0.252,0.273,0.266,0,1,1,
O,0.269,0.000,0.268,0.280,0.271,0,1,1,
O,0.270,0.000,0.260,0.297,0.256,0,1,1,
O,0.273,0.000,0.253,0.295,0.249,0,1,1,
O,0.274,0.000,0.243,0.295,0.269,0,1,1,
O,0.293,0.000,0.258,0.279,0.280,0,1,1,
O,0.276,0.000,0.256,0.300,0.265,0,1,1,
O,0.271,0.000,0.259,0.268,0.265,0,1,1,
O,0.264,0.000,0.257,0.271,0.274,0,1,1,
O,0.272,0.000,0.251,0.271,0.262,0,1,1,
O,0.289,0.000,0.252,0.296,0.258,0,1,1,
O,0.268,0.000,0.250,0.277,0.250,0,1,1,
O,0.259,0.000,0.262,0.276,0.256,0,1,1,
O,0.272,0.000,0.259,0.292,0.262,0,1,1,
O,0.279,0.000,0.259,0.280,0.265,0,1,1,
O,0.266,0.000,0.267,0.282,0.258,0,1,1,
O,0.288,0.000,0.257,0.271,0.271,0,1,1,
O,0.286,0.000,0.271,0.276,0.271,0,1,1,
O,0.272,0.000,0.266,0.288,0.278,0,1,1,
O,0.293,0.000,0.269,0.272,0.247,0,1,1,
O,0.260,0.000,0.258,0.300,0.272,0,1,1,
O,0.288,0.000,0.258,0.273,0.258,0,1,1,
O,0.272,0.000,0.260,0.286,0.280,0,1,1,
O,0.280,0.000,0.258,0.280,0.271,0,1,1,
P,0.295,0.000,0.157,0.207,0.142,0,1,1,
P,0.293,0.000,0.161,0.214,0.135,0,1,1,
P,0.297,0.000,0.140,0.193,0.125,0,1,1,
P,0.305,0.000,0.144,0.195,0.131,0,1,1,
P,0.313,0.000,0.168,0.193,0.139,0,1,1,
P,0.309,0.000,0.167,0.189,0.146,0,1,1,
P,0.343,0.000,0.152,0.205,0.126,0,1,1,
P,0.343,0.000,0.157,0.193,0.121,0,1,1,
P,0.343,0.000,0.152,0.195,0.127,0,1,1,
P,0.324,0.000,0.159,0.208,0.124,0,1,1,
P,0.341,0.000,0.170,0.193,0.143,0,1,1,
P,0.347,0.000,0.164,0.210,0.116,0,1,1,
P,0.336,0.000,0.155,0.211,0.139,0,1,1,
P,0.348,0.000,0.150,0.206,0.142,0,1,1,
P,0.314,0.000,0.156,0.210,0.151,0,1,1,
P,0.341,0.000,0.160,0.221,0.149,0,1,1,
P,0.348,0.000,0.155,0.218,0.130,0,1,1,
P,0.334,0.000,0.172,0.206,0.145,0,1,1,
P,0.336,0.000,0.161,0.211,0.139,0,1,1,
P,0.326,0.000,0.168,0.193,0.153,0,1,1,
P,0.347,0.000,0.152,0.206,0.141,0,1,1,
P,0.333,0.000,0.163,0.203,0.146,0,1,1,
P,0.343,0.000,0.163,0.222,0.139,0,1,1,
P,0.344,0.000,0.164,0.212,0.144,0,1,1,
P,0.348,0.000,0.168,0.205,0.146,0,1,1,
P,0.343,0.000,0.162,0.212,0.138,0,1,1,
P,0.343,0.000,0.170,0.194,0.133,0,1,1,
P,0.324,0.000,0.165,0.206,0.136,0,1,1,
P,0.327,0.000,0.157,0.212,0.151,0,1,1,
P,0.346,0.000,0.164,0.206,0.141,0,1,1,
P,0.337,0.000,0.160,0.189,0.146,0,1,1,
P,0.330,0.000,0.164,0.209,0.136,0,1,1,
P,0.337,0.000,0.165,0.201,0.141,0,1,1,
P,0.336,0.000,0.156,0.210,0.147,0,1,1,
P,0.332,0.000,0.166,0.211,0.147,0,1,1,
P,0.351,0.000,0.154,0.197,0.142,0,1,1,
P,0.339,0.000,0.168,0.211,0.144,0,1,1,
P,0.337,0.000,0.164,0.218,0.131,0,1,1,
P,0.341,0.000,0.181,0.204,0.142,0,1,1,
P,0.332,0.000,0.168,0.214,0.137,0,1,1,
P,0.327,0.000,0.165,0.193,0.136,0,1,1,
P,0.330,0.000,0.172,0.208,0.121,0,1,1,
P,0.343,0.000,0.171,0.210,0.152,0,1,1,
P,0.339,0.000,0.157,0.208,0.135,0,1,1,
P,0.345,0.000,0.168,0.214,0.133,0,1,1,
P,0.347,0.000,0.172,0.219,0.132,0,1,1,
P,0.344,0.000,0.165,0.210,0.149,0,1,1,
P,0.345,0.000,0.168,0.206,0.150,0,1,1,
P,0.326,0.000,0.164,0.207,0.146,0,1,1,
P,0.338,0.000,0.159,0.210,0.147,0,1,1,
P,0.323,0.000,0.165,0.214,0.147,0,1,1,
P,0.347,0.000,0.171,0.214,0.146,0,1,1,
P,0.327,0.000,0.159,0.229,0.142,0,1,1,
P,0.335,0.000,0.173,0.194,0.153,0,1,1,
P,0.340,0.000,0.160,0.199,0.138,0,1,1,
P,0.351,0.000,0.154,0.208,0.143,0,1,1,
P,0.338,0.000,0.175,0.219,0.150,0,1,1,
P,0.334,0.000,0.168,0.217,0.137,0,1,1,
P,0.341,0.000,0.168,0.218,0.156,0,1,1,
P,0.323,0.000,0.181,0.199,0.141,0,1,1,
P,0.344,0.000,0.163,0.209,0.147,0,1,1,
P,0.337,0.000,0.168,0.200,0.147,0,1,1,
P,0.337,0.000,0.164,0.195,0.142,0,1,1,
P,0.340,0.000,0.164,0.217,0.142,0,1,1,
P,0.344,0.000,0.168,0.204,0.141,0,1,1,
P,0.334,0.000,0.170,0.208,0.147,0,1,1,
P,0.340,0.000,0.163,0.208,0.147,0,1,1,
P,0.333,0.000,0.164,0.197,0.139,0,1,1,
P,0.349,0.000,0.165,0.201,0.149,0,1,1,
P,0.331,0.000,0.168,0.210,0.135,0,1,1,
P,0.337,0.000,0.176,0.199,0.142,0,1,1,
P,0.331,0.000,0.168,0.206,0.144,0,1,1,
Q,0.520,0.000,0.309,0.356,0.255,0,1,1,
Q,0.492,0.000,0.309,0.363,0.269,0,1,1,
Q,0.490,0.000,0.305,0.348,0.255,0,1,1,
Q,0.497,0.000,0.322,0.358,0.261,0,1,0,
Q,0.496,0.000,0.305,0.342,0.256,0,1,1,
Q,0.494,0.000,0.297,0.353,0.272,0,1,1,
Q,0.504,0.000,0.300,0.363,0.250,0,1,1,
Q,0.475,0.000,0.297,0.356,0.265,0,1,1,
Q,0.492,0.000,0.309,0.341,0.265,0,1,1,
Q,0.491,0.000,0.318,0.361,0.263,0,1,1,
Q,0.494,0.000,0.320,0.346,0.276,0,1,1,
Q,0.479,0.000,0.321,0.348,0.271,0,1,1,
Q,0.501,0.000,0.304,0.348,0.268,0,1,1,
Q,0.477,0.000,0.322,0.348,0.262,0,1,1,
Q,0.490,0.000,0.304,0.341,0.258,0,1,1,
Q,0.508,0.000,0.324,0.331,0.267,0,1,1,
Q,0.488,0.000,0.308,0.352,0.271,0,1,1,
Q,0.491,0.000,0.309,0.353,0.260,0,1,1,
Q,0.504,0.000,0.326,0.366,0.265,0,1,1,
Q,0.499,0.000,0.322,0.369,0.281,0,1,1,
Q,0.501,0.000,0.319,0.351,0.258,0,1,1,
Q,0.524,0.000,0.322,0.338,0.270,0,1,1,
Q,0.517,0.000,0.313,0.367,0.271,0,1,1,
Q,0.512,0.000,0.322,0.345,0.258,0,1,1,
Q,0.477,0.000,0.305,0.347,0.245,0,1,1,
Q,0.496,0.000,0.300,0.359,0.271,0,1,1,
Q,0.485,0.000,0.296,0.348,0.264,0,1,1,
Q,0.500,0.000,0.301,0.338,0.270,0,1,1,
Q,0.490,0.000,0.305,0.351,0.266,0,1,1,
Q,0.486,0.000,0.288,0.322,0.259,0,1,1,
Q,0.483,0.000,0.315,0.372,0.263,0,1,1,
Q,0.504,0.000,0.289,0.338,0.266,0,1,1,
Q,0.482,0.000,0.305,0.351,0.272,0,1,1,
Q,0.476,0.000,0.301,0.357,0.269,0,1,1,
Q,0.504,0.000,0.313,0.347,0.267,0,1,1,
Q,0.490,0.000,0.297,0.348,0.270,0,1,1,
Q,0.482,0.000,0.289,0.349,0.276,0,1,1,
Q,0.489,0.000,0.312,0.347,0.267,0,1,1,
Q,0.484,0.000,0.293,0.363,0.271,0,1,1,
Q,0.484,0.000,0.321,0.359,0.267,0,1,1,
Q,0.482,0.000,0.326,0.366,0.292,0,1,1,
Q,0.503,0.000,0.309,0.348,0.275,0,1,1,
Q,0.486,0.000,0.322,0.374,0.254,0,1,1,
Q,0.500,0.000,0.301,0.372,0.278,0,1,1,
Q,0.497,0.000,0.298,0.351,0.258,0,1,1,
Q,0.490,0.000,0.297,0.363,0.266,0,1,1,
Q,0.492,0.000,0.309,0.352,0.273,0,1,1,
Q,0.479,0.000,0.317,0.348,0.267,0,1,1,
Q,0.492,0.000,0.315,0.361,0.286,0,1,1,
Q,0.505,0.000,0.297,0.340,0.273,0,1,1,
Q,0.510,0.000,0.324,0.348,0.254,0,1,1,
Q,0.493,0.000,0.312,0.376,0.280,0,1,1,
Q,0.498,0.000,0.291,0.361,0.268,0,1,1,
Q,0.475,0.000,0.331,0.347,0.271,0,1,1,
Q,0.503,0.000,0.317,0.357,0.274,0,1,1,
R,0.103,0.000,0.460,0.266,0.098,0,0,1,
R,0.118,0.000,0.477,0.271,0.095,0,0,1,
R,0.109,0.000,0.470,0.258,0.101,0,0,1,
R,0.107,0.000,0.467,0.279,0.114,0,0,1,
R,0.113,0.000,0.459,0.271,0.110,0,0,1,
R,0.108,0.000,0.470,0.281,0.107,0,0,1,
R,0.116,0.000,0.485,0.235,0.106,0,0,1,
R,0.118,0.000,0.484,0.264,0.110,0,0,1,
R,0.141,0.000,0.454,0.223,0.108,0,0,1,
R,0.121,0.000,0.464,0.265,0.105,0,0,1,
R,0.118,0.000,0.484,0.276,0.116,0,0,1,
R,0.129,0.000,0.470,0.265,0.122,0,0,1,
R,0.129,0.000,0.492,0.258,0.115,0,0,1,
R,0.120,0.000,0.476,0.284,0.089,0,0,1,
R,0.137,0.000,0.464,0.267,0.103,0,0,1,
R,0.129,0.000,0.468,0.259,0.102,0,0,1,
R,0.121,0.000,0.475,0.250,0.108,0,0,1,
R,0.142,0.000,0.464,0.269,0.119,0,0,1,
R,0.131,0.000,0.468,0.266,0.116,0,0,1,
R,0.124,0.000,0.467,0.259,0.108,0,0,1,
R,0.114,0.000,0.483,0.275,0.125,0,0,1,
R,0.127,0.000,0.477,0.273,0.106,0,0,1,
R,0.110,0.000,0.492,0.272,0.109,0,0,1,
R,0.128,0.000,0.450,0.282,0.103,0,0,1,
R,0.114,0.000,0.464,0.259,0.107,0,0,1,
R,0.142,0.000,0.459,0.258,0.103,0,0,1,
R,0.142,0.000,0.483,0.281,0.095,0,0,1,
R,0.142,0.000,0.484,0.269,0.114,0,0,1,
R,0.155,0.000,0.480,0.280,0.116,0,0,1,
R,0.138,0.000,0.477,0.263,0.111,0,0,1,
R,0.148,0.000,0.467,0.267,0.110,0,0,1,
R,0.134,0.000,0.467,0.293,0.098,0,0,1,
R,0.142,0.000,0.458,0.251,0.106,0,0,1,
R,0.142,0.000,0.464,0.268,0.122,0,0,1,
R,0.118,0.000,0.479,0.258,0.124,0,0,1,
R,0.140,0.000,0.477,0.286,0.106,0,0,1,
R,0.150,0.000,0.455,0.271,0.120,0,0,1,
R,0.147,0.000,0.466,0.258,0.101,0,0,1,
R,0.142,0.000,0.472,0.251,0.127,0,0,1,
R,0.131,0.000,0.479,0.283,0.103,0,0,1,
R,0.159,0.000,0.464,0.271,0.116,0,0,1,
R,0.155,0.000,0.481,0.255,0.110,0,0,1,
R,0.134,0.000,0.479,0.272,0.116,0,0,1,
R,0.158,0.000,0.471,0.258,0.108,0,0,1,
R,0.152,0.000,0.473,0.245,0.129,0,0,1,
R,0.130,0.000,0.460,0.246,0.106,0,0,1,
R,0.120,0.000,0.453,0.237,0.136,0,0,1,
R,0.145,0.000,0.477,0.260,0.114,0,0,1,
R,0.157,0.000,0.457,0.267,0.120,0,0,1,
R,0.138,0.000,0.477,0.253,0.116,0,0,1,
R,0.145,0.000,0.472,0.245,0.102,0,0,1,
R,0.150,0.000,0.477,0.241,0.114,0,0,1,
R,0.145,0.000,0.477,0.273,0.107,0,0,1,
R,0.144,0.000,0.479,0.276,0.109,0,0,1,
R,0.156,0.000,0.492,0.258,0.129,0,0,1,
R,0.128,0.000,0.459,0.271,0.138,0,0,1,
R,0.145,0.000,0.469,0.271,0.131,0,0,1,
R,0.159,0.000,0.481,0.272,0.102,0,0,1,
R,0.155,0.000,0.478,0.271,0.127,0,0,1,
R,0.149,0.000,0.455,0.242,0.128,0,0,1,
R,0.139,0.000,0.461,0.247,0.120,0,0,1,
R,0.158,0.000,0.482,0.259,0.131,0,0,1,
R,0.150,0.000,0.475,0.263,0.125,0,0,1,
R,0.140,0.000,0.475,0.235,0.128,0,0,1,
S,0.144,0.155,0.163,0.238,0.142,0,1,1,
S,0.164,0.176,0.149,0.258,0.146,0,1,1,
S,0.142,0.191,0.125,0.257,0.159,0,1,1,
S,0.165,0.186,0.143,0.259,0.142,0,1,1,
S,0.168,0.172,0.133,0.258,0.142,0,1,1,
S,0.172,0.195,0.167,0.279,0.156,0,1,1,
S,0.169,0.164,0.155,0.262,0.149,0,1,1,
S,0.168,0.185,0.150,0.253,0.153,0,1,1,
S,0.163,0.181,0.176,0.262,0.153,0,1,1,
S,0.168,0.173,0.136,0.267,0.166,0,1,1,
S,0.164,0.209,0.166,0.283,0.164,0,1,1,
S,0.172,0.206,0.155,0.263,0.143,0,1,1,
S,0.168,0.206,0.172,0.273,0.169,0,1,1,
S,0.171,0.199,0.150,0.251,0.152,0,1,1,
S,0.160,0.202,0.166,0.258,0.147,0,1,1,
S,0.147,0.181,0.154,0.268,0.147,0,1,1,
S,0.147,0.193,0.127,0.273,0.149,0,1,1,
S,0.152,0.210,0.122,0.250,0.160,0,1,1,
S,0.177,0.219,0.131,0.273,0.147,0,1,1,
S,0.155,0.209,0.109,0.272,0.143,0,1,1,
S,0.167,0.211,0.131,0.268,0.165,0,1,1,
S,0.172,0.195,0.155,0.259,0.147,0,1,1,
S,0.160,0.222,0.159,0.267,0.162,0,1,1,
S,0.168,0.196,0.142,0.282,0.155,0,1,1,
S,0.175,0.201,0.144,0.258,0.142,0,1,1,
S,0.170,0.225,0.141,0.271,0.152,0,1,1,
S,0.150,0.210,0.143,0.266,0.164,0,1,1,
S,0.143,0.200,0.114,0.279,0.147,0,1,1,
S,0.159,0.233,0.129,0.258,0.164,0,1,1,
S,0.165,0.241,0.156,0.252,0.144,0,1,1,
S,0.160,0.221,0.135,0.273,0.141,0,1,1,
S,0.175,0.205,0.147,0.265,0.159,0,1,1,
S,0.155,0.206,0.111,0.271,0.156,0,1,1,
S,0.168,0.236,0.144,0.269,0.143,0,1,1,
S,0.162,0.225,0.168,0.272,0.147,0,1,1,
S,0.181,0.233,0.139,0.275,0.155,0,1,1,
S,0.164,0.235,0.126,0.278,0.145,0,1,1,
S,0.177,0.259,0.140,0.263,0.166,0,1,1,
S,0.155,0.219,0.147,0.264,0.152,0,1,1,
S,0.147,0.186,0.145,0.270,0.169,0,1,1,
S,0.171,0.230,0.138,0.263,0.147,0,1,1,
S,0.156,0.245,0.156,0.258,0.158,0,1,1,
S,0.172,0.224,0.136,0.280,0.156,0,1,1,
S,0.152,0.238,0.142,0.284,0.168,0,1,1,
S,0.155,0.223,0.137,0.288,0.157,0,1,1,
S,0.157,0.229,0.143,0.273,0.142,0,1,1,
S,0.155,0.235,0.141,0.284,0.151,0,1,1,
S,0.153,0.233,0.147,0.272,0.163,0,1,1,
S,0.167,0.249,0.141,0.271,0.151,0,1,1,
S,0.161,0.240,0.133,0.289,0.152,0,1,1,
S,0.182,0.245,0.142,0.263,0.147,0,1,1,
S,0.156,0.219,0.155,0.255,0.156,0,1,1,
S,0.168,0.243,0.150,0.283,0.177,0,1,1,
S,0.164,0.230,0.116,0.284,0.157,0,1,1,
S,0.155,0.220,0.140,0.271,0.152,0,1,1,
S,0.159,0.233,0.141,0.282,0.141,0,1,1,
S,0.154,0.253,0.142,0.271,0.157,0,1,1,
S,0.180,0.235,0.135,0.283,0.168,0,1,1,
S,0.155,0.245,0.130,0.270,0.155,0,1,1,
S,0.161,0.223,0.133,0.276,0.144,0,1,1,
S,0.158,0.232,0.154,0.279,0.143,0,1,1,
S,0.160,0.237,0.161,0.264,0.168,0,1,1,
S,0.170,0.228,0.143,0.253,0.147,0,1,1,
S,0.176,0.243,0.132,0.287,0.145,0,1,1,
S,0.172,0.271,0.127,0.278,0.142,0,1,1,
S,0.182,0.256,0.146,0.270,0.164,0,1,1,
S,0.171,0.264,0.141,0.269,0.145,0,1,1,
S,0.170,0.233,0.137,0.269,0.154,0,1,1,
S,0.163,0.268,0.134,0.279,0.152,0,1,1,
S,0.166,0.258,0.120,0.268,0.170,0,1,1,
U,0.106,0.000,0.551,0.309,0.090,1,1,1,
U,0.120,0.000,0.558,0.314,0.108,1,1,1,
U,0.119,0.000,0.542,0.402,0.103,1,1,1,
U,0.118,0.000,0.564,0.421,0.099,1,1,1,
U,0.115,0.000,0.567,0.432,0.112,1,1,1,
U,0.116,0.000,0.567,0.313,0.103,1,1,1,
U,0.124,0.000,0.565,0.318,0.109,1,1,1,
U,0.117,0.000,0.562,0.310,0.103,1,1,1,
U,0.125,0.000,0.563,0.318,0.106,1,1,0,
U,0.116,0.000,0.575,0.323,0.105,1,1,0,
U,0.126,0.000,0.553,0.312,0.106,1,1,0,
U,0.134,0.000,0.573,0.322,0.120,1,1,0,
U,0.138,0.000,0.572,0.320,0.118,1,1,0,
U,0.142,0.000,0.589,0.320,0.121,1,1,0,
U,0.140,0.000,0.583,0.328,0.121,1,1,0,
U,0.137,0.000,0.586,0.321,0.127,1,1,0,
U,0.126,0.000,0.595,0.313,0.116,1,1,0,
U,0.140,0.000,0.589,0.321,0.126,1,1,0,
U,0.132,0.000,0.587,0.322,0.135,1,1,0,
U,0.151,0.000,0.588,0.331,0.118,1,1,0,
U,0.129,0.000,0.580,0.324,0.111,1,1,0,
U,0.145,0.000,0.604,0.338,0.115,1,1,0,
U,0.139,0.000,0.587,0.319,0.134,1,1,0,
U,0.127,0.000,0.595,0.314,0.131,1,1,0,
U,0.139,0.000,0.596,0.318,0.117,1,1,0,
U,0.118,0.000,0.606,0.337,0.125,1,1,0,
U,0.142,0.000,0.587,0.335,0.143,1,1,0,
U,0.153,0.000,0.603,0.331,0.127,1,1,0,
U,0.134,0.000,0.599,0.328,0.131,1,1,0,
U,0.143,0.000,0.595,0.318,0.131,1,1,0,
U,0.139,0.000,0.602,0.333,0.120,1,1,0,
U,0.139,0.000,0.598,0.331,0.147,1,1,0,
U,0.147,0.000,0.604,0.309,0.129,1,1,0,
U,0.131,0.000,0.600,0.325,0.132,1,1,0,
U,0.143,0.000,0.595,0.323,0.142,1,1,0,
U,0.146,0.000,0.599,0.318,0.141,1,1,0,
U,0.139,0.000,0.606,0.328,0.135,1,1,0,
U,0.147,0.000,0.605,0.331,0.147,1,1,0,
U,0.142,0.000,0.602,0.324,0.139,1,1,0,
U,0.142,0.000,0.606,0.326,0.152,1,1,0,
U,0.146,0.000,0.594,0.336,0.140,1,1,0,
U,0.144,0.000,0.599,0.330,0.141,1,1,0,
U,0.142,0.000,0.600,0.335,0.156,1,1,0,
U,0.146,0.000,0.601,0.333,0.144,1,1,0,
U,0.145,0.000,0.612,0.321,0.147,1,1,0,
U,0.153,0.000,0.606,0.323,0.144,1,1,0,
U,0.156,0.000,0.598,0.333,0.160,1,1,0,
U,0.159,0.000,0.612,0.341,0.155,1,1,0,
U,0.169,0.000,0.598,0.328,0.159,1,1,0,
U,0.155,0.000,0.593,0.346,0.165,1,1,0,
U,0.160,0.000,0.600,0.331,0.166,1,1,0,
U,0.147,0.000,0.592,0.330,0.157,1,1,0,
U,0.158,0.000,0.608,0.338,0.150,1,1,0,
U,0.175,0.000,0.618,0.337,0.155,1,1,0,
U,0.156,0.000,0.610,0.332,0.168,1,1,0,
U,0.169,0.000,0.612,0.342,0.159,1,1,0,
U,0.172,0.000,0.605,0.339,0.168,1,1,0,
U,0.164,0.000,0.612,0.333,0.168,1,1,0,
U,0.164,0.000,0.607,0.331,0.161,1,1,0,
U,0.175,0.000,0.605,0.344,0.158,1,1,0,
U,0.170,0.000,0.613,0.331,0.168,1,1,0,
U,0.163,0.000,0.606,0.340,0.153,1,1,0,
U,0.160,0.000,0.607,0.338,0.164,1,1,0,
U,0.164,0.000,0.607,0.348,0.157,1,1,0,
U,0.155,0.000,0.602,0.322,0.173,1,1,0,
U,0.156,0.000,0.619,0.324,0.156,1,1,0,
U,0.155,0.000,0.613,0.335,0.175,1,1,0,
U,0.159,0.000,0.606,0.334,0.166,1,1,0,
U,0.168,0.000,0.618,0.325,0.167,1,1,0,
U,0.172,0.000,0.608,0.333,0.164,1,1,0,
U,0.171,0.000,0.610,0.343,0.168,1,1,0,
U,0.168,0.000,0.617,0.331,0.168,1,1,0,
U,0.173,0.000,0.606,0.342,0.175,1,1,0,
U,0.168,0.000,0.608,0.338,0.164,1,1,0,
U,0.166,0.000,0.611,0.334,0.169,1,1,0,
U,0.170,0.000,0.612,0.338,0.168,1,1,0,
U,0.173,0.000,0.607,0.322,0.176,1,1,0,
U,0.156,0.000,0.589,0.344,0.167,1,1,0,
U,0.168,0.000,0.606,0.349,0.164,1,1,0,
U,0.163,0.000,0.606,0.348,0.172,1,1,0,
U,0.184,0.000,0.606,0.344,0.160,1,1,0,
U,0.155,0.000,0.621,0.338,0.168,1,1,0,
U,0.168,0.000,0.617,0.340,0.166,1,1,0,
U,0.171,0.000,0.619,0.355,0.173,1,1,0,
U,0.168,0.000,0.616,0.347,0.171,1,1,0,
U,0.169,0.000,0.607,0.342,0.176,1,1,0,
U,0.182,0.000,0.608,0.335,0.168,1,1,0,
U,0.181,0.000,0.607,0.347,0.168,1,1,0,
U,0.184,0.000,0.620,0.335,0.166,1,1,0,
U,0.166,0.000,0.607,0.338,0.172,1,1,0,
U,0.172,0.000,0.608,0.331,0.183,1,1,0,
U,0.170,0.000,0.621,0.347,0.181,1,1,0,
U,0.178,0.000,0.613,0.346,0.178,1,1,0,
U,0.170,0.000,0.618,0.334,0.185,1,1,0,
U,0.176,0.000,0.615,0.337,0.182,1,1,0,
U,0.166,0.000,0.618,0.326,0.176,1,1,0,
U,0.191,0.000,0.630,0.333,0.173,1,1,0,
U,0.180,0.000,0.615,0.347,0.172,1,1,0,
U,0.179,0.000,0.614,0.334,0.185,1,1,0,
U,0.160,0.000,0.616,0.344,0.189,1,1,0,
U,0.172,0.000,0.604,0.326,0.181,1,1,0,
U,0.176,0.000,0.613,0.339,0.185,1,1,0,
U,0.168,0.000,0.607,0.338,0.185,1,1,0,
U,0.178,0.000,0.627,0.344,0.196,1,1,0,
V,0.137,0.000,0.510,0.293,0.167,0,0,1,
V,0.143,0.000,0.496,0.309,0.193,0,0,1,
V,0.141,0.000,0.529,0.253,0.180,0,0,1,
V,0.124,0.000,0.507,0.301,0.167,0,0,1,
V,0.139,0.000,0.506,0.271,0.175,0,0,1,
V,0.137,0.000,0.502,0.308,0.181,0,0,1,
V,0.137,0.000,0.505,0.362,0.173,0,0,1,
V,0.134,0.000,0.517,0.299,0.181,0,0,1,
V,0.150,0.000,0.507,0.254,0.178,0,0,1,
V,0.136,0.000,0.513,0.301,0.182,0,0,1,
V,0.142,0.000,0.505,0.305,0.176,0,0,1,
